"net1","net2","mean_full","mean_pos","mean_neg","n_edges","subject","condition"
"SomMot","Cont",0.000625047221728319,0.189317400330603,-0.14034478064164,1050,"sub-003","LSD"
"SomMot","Default",-0.0612610415700849,0.162922250058145,-0.18989798407817,1610,"sub-003","LSD"
"SomMot","Subcortex",0.112426852707015,0.177281679225754,-0.0766952637846908,1120,"sub-003","LSD"
"DorsAttn","Vis",0.254308302142753,0.310259807625487,-0.0993269412481193,754,"sub-003","LSD"
"DorsAttn","SomMot",0.338937109119347,0.362897369364644,-0.0820788923337267,910,"sub-003","LSD"
"DorsAttn","DorsAttn",0.383131099265087,0.413456218870289,-0.0558611083530835,325,"sub-003","LSD"
"DorsAttn","SalVentAttn",0.230086703177942,0.289897629832277,-0.117386299290102,572,"sub-003","LSD"
"DorsAttn","Limbic",0.0224211350599279,0.140868866641864,-0.130864164634342,312,"sub-003","LSD"
"DorsAttn","Cont",0.0674949857944072,0.243995825583414,-0.14600603004102,780,"sub-003","LSD"
"DorsAttn","Default",-0.00775528321951955,0.188768946008344,-0.169528276791237,1196,"sub-003","LSD"
"DorsAttn","Subcortex",0.0137568174721375,0.135488483071209,-0.123541557282825,832,"sub-003","LSD"
"SalVentAttn","Vis",0.210440990948374,0.253061029818071,-0.0826375479457124,638,"sub-003","LSD"
"SalVentAttn","SomMot",0.382052791700199,0.412890437616826,-0.13931857065767,770,"sub-003","LSD"
"SalVentAttn","DorsAttn",0.230086703177942,0.289897629832277,-0.117386299290102,572,"sub-003","LSD"
"SalVentAttn","SalVentAttn",0.439296867488349,0.481762635225418,-0.131336886478517,231,"sub-003","LSD"
"SalVentAttn","Limbic",0.0274364139048731,0.165797402575655,-0.149093123364746,264,"sub-003","LSD"
"SalVentAttn","Cont",0.0856440653738668,0.267389125075445,-0.168799018208343,660,"sub-003","LSD"
"SalVentAttn","Default",-0.0385095192683114,0.214574154811394,-0.228541205342,1012,"sub-003","LSD"
"SalVentAttn","Subcortex",0.169167038676972,0.221733912347723,-0.0945659087138891,704,"sub-003","LSD"
"Limbic","Vis",0.0925168134839108,0.163871974733744,-0.0921238615027696,348,"sub-003","LSD"
"Limbic","SomMot",0.0251415124038033,0.157528891669138,-0.129082960348597,420,"sub-003","LSD"
"Limbic","DorsAttn",0.0224211350599279,0.140868866641864,-0.130864164634342,312,"sub-003","LSD"
"Limbic","SalVentAttn",0.0274364139048731,0.165797402575655,-0.149093123364746,264,"sub-003","LSD"
"Limbic","Limbic",0.183088066716565,0.228806177094371,-0.0455024851724683,66,"sub-003","LSD"
"Limbic","Cont",0.0472041077268174,0.193259141293096,-0.121590032861757,360,"sub-003","LSD"
"Limbic","Default",0.175252471526129,0.234354813011735,-0.0823878326198608,552,"sub-003","LSD"
"Limbic","Subcortex",0.177165426161012,0.21300380871622,-0.0798034019476082,384,"sub-003","LSD"
"Cont","Vis",-0.0127116889374436,0.157362810980378,-0.132764277114729,870,"sub-003","LSD"
"Cont","SomMot",0.000625047221728318,0.189317400330603,-0.14034478064164,1050,"sub-003","LSD"
"Cont","DorsAttn",0.0674949857944072,0.243995825583414,-0.14600603004102,780,"sub-003","LSD"
"Cont","SalVentAttn",0.0856440653738668,0.267389125075445,-0.168799018208343,660,"sub-003","LSD"
"Cont","Limbic",0.0472041077268174,0.193259141293096,-0.121590032861757,360,"sub-003","LSD"
"Cont","Cont",0.296994111995539,0.355353565098746,-0.114764251565977,435,"sub-003","LSD"
"Cont","Default",0.107087144717196,0.262551944659923,-0.169120940492921,1380,"sub-003","LSD"
"Cont","Subcortex",0.0794077134128574,0.203855490010057,-0.127085965760889,960,"sub-003","LSD"
"Default","Vis",0.02332531576404,0.181393673794457,-0.142512915472174,1334,"sub-003","LSD"
"Default","SomMot",-0.0612610415700849,0.162922250058145,-0.18989798407817,1610,"sub-003","LSD"
"Default","DorsAttn",-0.00775528321951955,0.188768946008344,-0.169528276791237,1196,"sub-003","LSD"
"Default","SalVentAttn",-0.0385095192683114,0.214574154811394,-0.228541205342,1012,"sub-003","LSD"
"Default","Limbic",0.175252471526129,0.234354813011735,-0.0823878326198608,552,"sub-003","LSD"
"Default","Cont",0.107087144717196,0.262551944659923,-0.169120940492921,1380,"sub-003","LSD"
"Default","Default",0.296424502271651,0.370926908015009,-0.114041582201188,1035,"sub-003","LSD"
"Default","Subcortex",0.156179170518284,0.202742879845136,-0.0804876165562128,1472,"sub-003","LSD"
"Subcortex","Vis",0.114589017177984,0.169020155834414,-0.084809475689038,928,"sub-003","LSD"
"Subcortex","SomMot",0.112426852707015,0.177281679225754,-0.0766952637846908,1120,"sub-003","LSD"
"Subcortex","DorsAttn",0.0137568174721375,0.135488483071209,-0.123541557282825,832,"sub-003","LSD"
"Subcortex","SalVentAttn",0.169167038676972,0.221733912347723,-0.0945659087138891,704,"sub-003","LSD"
"Subcortex","Limbic",0.177165426161012,0.21300380871622,-0.0798034019476082,384,"sub-003","LSD"
"Subcortex","Cont",0.0794077134128574,0.203855490010057,-0.127085965760889,960,"sub-003","LSD"
"Subcortex","Default",0.156179170518284,0.202742879845136,-0.0804876165562128,1472,"sub-003","LSD"
"Subcortex","Subcortex",0.357522055770794,0.3796881842947,-0.0784118051993486,496,"sub-003","LSD"
"Vis","Vis",0.514284041470769,0.569682239334935,-0.0729368558893917,406,"sub-003","PLCB"
"Vis","SomMot",0.525376997267749,0.576443485131183,-0.0967056730686244,1015,"sub-003","PLCB"
"Vis","DorsAttn",0.181095096222915,0.320266851619878,-0.133999397597914,754,"sub-003","PLCB"
"Vis","SalVentAttn",0.239251236893105,0.322304536249535,-0.115612860357098,638,"sub-003","PLCB"
"Vis","Limbic",0.062938577429224,0.194660144561937,-0.110933891185957,348,"sub-003","PLCB"
"Vis","Cont",-0.0175728671759855,0.190484706681899,-0.165834366657391,870,"sub-003","PLCB"
"Vis","Default",0.0704540377016667,0.228816956225124,-0.155285104339043,1334,"sub-003","PLCB"
"Vis","Subcortex",0.0983497470931048,0.264349329944244,-0.127629328798395,928,"sub-003","PLCB"
"SomMot","Vis",0.525376997267749,0.576443485131183,-0.0967056730686244,1015,"sub-003","PLCB"
"SomMot","SomMot",0.966665770612618,0.966665770612618,NA,595,"sub-003","PLCB"
"SomMot","DorsAttn",0.295515368307237,0.424079763732636,-0.141106708910425,910,"sub-003","PLCB"
"SomMot","SalVentAttn",0.46391488091796,0.531795783764043,-0.121557906129512,770,"sub-003","PLCB"
"SomMot","Limbic",-0.014179391199946,0.172698706936518,-0.15030047502774,420,"sub-003","PLCB"
"SomMot","Cont",-0.0829415546268354,0.26704116151151,-0.223588814383367,1050,"sub-003","PLCB"
"SomMot","Default",-0.0308111260205248,0.249513940059493,-0.234738588254701,1610,"sub-003","PLCB"
"SomMot","Subcortex",0.0639589931090423,0.338485183583356,-0.172261217299088,1120,"sub-003","PLCB"
"DorsAttn","Vis",0.181095096222915,0.320266851619878,-0.133999397597914,754,"sub-003","PLCB"
"DorsAttn","SomMot",0.295515368307237,0.424079763732636,-0.141106708910425,910,"sub-003","PLCB"
"DorsAttn","DorsAttn",0.366955036639548,0.462114396685356,-0.169044624026631,325,"sub-003","PLCB"
"DorsAttn","SalVentAttn",0.238275312594182,0.323568355948453,-0.104393230004556,572,"sub-003","PLCB"
"DorsAttn","Limbic",0.020336351469055,0.135406790738378,-0.136577883898204,312,"sub-003","PLCB"
"DorsAttn","Cont",0.113258167543072,0.267011108431599,-0.183843379888143,780,"sub-003","PLCB"
"DorsAttn","Default",-0.0795341905504814,0.206136419522012,-0.228548122013232,1196,"sub-003","PLCB"
"DorsAttn","Subcortex",0.0816035077524335,0.172924687489509,-0.110579870500218,832,"sub-003","PLCB"
"SalVentAttn","Vis",0.239251236893105,0.322304536249535,-0.115612860357098,638,"sub-003","PLCB"
"SalVentAttn","SomMot",0.46391488091796,0.531795783764043,-0.121557906129512,770,"sub-003","PLCB"
"SalVentAttn","DorsAttn",0.238275312594182,0.323568355948453,-0.104393230004556,572,"sub-003","PLCB"
"SalVentAttn","SalVentAttn",0.438137812403364,0.513156291307068,-0.153354040491227,231,"sub-003","PLCB"
"SalVentAttn","Limbic",0.0483487457315675,0.173549040250769,-0.153707175126154,264,"sub-003","PLCB"
"SalVentAttn","Cont",0.0574690119621086,0.309799063654285,-0.209010388423087,660,"sub-003","PLCB"
"SalVentAttn","Default",-0.0229677358138583,0.254003013880753,-0.22926319075881,1012,"sub-003","PLCB"
"SalVentAttn","Subcortex",0.107180652926548,0.21865182045002,-0.124036834294629,704,"sub-003","PLCB"
"Limbic","Vis",0.062938577429224,0.194660144561937,-0.110933891185957,348,"sub-003","PLCB"
"Limbic","SomMot",-0.014179391199946,0.172698706936518,-0.15030047502774,420,"sub-003","PLCB"
"Limbic","DorsAttn",0.020336351469055,0.135406790738378,-0.136577883898204,312,"sub-003","PLCB"
"Limbic","SalVentAttn",0.0483487457315675,0.173549040250769,-0.153707175126154,264,"sub-003","PLCB"
"Limbic","Limbic",0.100133266560981,0.192165449999217,-0.111540755346963,66,"sub-003","PLCB"
"Limbic","Cont",0.120268395893682,0.213080961525614,-0.0934559524881055,360,"sub-003","PLCB"
"Limbic","Default",0.11573520913449,0.232823637152983,-0.112806374965779,552,"sub-003","PLCB"
"Limbic","Subcortex",0.115392788551349,0.188437779677627,-0.0786981878699057,384,"sub-003","PLCB"
"Cont","Vis",-0.0175728671759855,0.190484706681899,-0.165834366657391,870,"sub-003","PLCB"
"Cont","SomMot",-0.0829415546268354,0.26704116151151,-0.223588814383367,1050,"sub-003","PLCB"
"Cont","DorsAttn",0.113258167543072,0.267011108431599,-0.183843379888143,780,"sub-003","PLCB"
"Cont","SalVentAttn",0.0574690119621086,0.309799063654285,-0.209010388423087,660,"sub-003","PLCB"
"Cont","Limbic",0.120268395893682,0.213080961525614,-0.0934559524881055,360,"sub-003","PLCB"
"Cont","Cont",0.337662662673186,0.403722435136641,-0.100417933663414,435,"sub-003","PLCB"
"Cont","Default",0.137964083257582,0.302546804813561,-0.17460478289075,1380,"sub-003","PLCB"
"Cont","Subcortex",0.140762207582202,0.211713212668731,-0.0756832636311328,960,"sub-003","PLCB"
"Default","Vis",0.0704540377016667,0.228816956225124,-0.155285104339043,1334,"sub-003","PLCB"
"Default","SomMot",-0.0308111260205248,0.249513940059493,-0.234738588254701,1610,"sub-003","PLCB"
"Default","DorsAttn",-0.0795341905504814,0.206136419522012,-0.228548122013232,1196,"sub-003","PLCB"
"Default","SalVentAttn",-0.0229677358138583,0.254003013880753,-0.22926319075881,1012,"sub-003","PLCB"
"Default","Limbic",0.11573520913449,0.232823637152983,-0.112806374965779,552,"sub-003","PLCB"
"Default","Cont",0.137964083257582,0.302546804813561,-0.17460478289075,1380,"sub-003","PLCB"
"Default","Default",0.303968696237046,0.410275844554323,-0.12644561158412,1035,"sub-003","PLCB"
"Default","Subcortex",0.0806500488423018,0.193247872730546,-0.110869552523574,1472,"sub-003","PLCB"
"Subcortex","Vis",0.0983497470931048,0.264349329944244,-0.127629328798395,928,"sub-003","PLCB"
"Subcortex","SomMot",0.0639589931090423,0.338485183583356,-0.172261217299088,1120,"sub-003","PLCB"
"Subcortex","DorsAttn",0.0816035077524335,0.172924687489509,-0.110579870500218,832,"sub-003","PLCB"
"Subcortex","SalVentAttn",0.107180652926548,0.21865182045002,-0.124036834294629,704,"sub-003","PLCB"
"Subcortex","Limbic",0.115392788551349,0.188437779677627,-0.0786981878699057,384,"sub-003","PLCB"
"Subcortex","Cont",0.140762207582202,0.211713212668731,-0.0756832636311328,960,"sub-003","PLCB"
"Subcortex","Default",0.0806500488423018,0.193247872730546,-0.110869552523574,1472,"sub-003","PLCB"
"Subcortex","Subcortex",0.215829665956838,0.311406168611909,-0.10081944283953,496,"sub-003","PLCB"
"Vis","Vis",0.271357020812473,0.317459695027859,-0.0724920910439497,406,"sub-004","LSD"
"Vis","SomMot",0.191162846677313,0.248800465353096,-0.0973662976996864,1015,"sub-004","LSD"
"Vis","DorsAttn",0.129047252099109,0.223483403802934,-0.104649584144921,754,"sub-004","LSD"
"Vis","SalVentAttn",0.118371065277663,0.194207788708397,-0.100815562198973,638,"sub-004","LSD"
"Vis","Limbic",0.014828310529048,0.160074026443779,-0.128757454346657,348,"sub-004","LSD"
"Vis","Cont",0.0134280609054984,0.125382199784723,-0.106522802179385,870,"sub-004","LSD"
"Vis","Default",0.011736329220927,0.144393197336593,-0.132113462141999,1334,"sub-004","LSD"
"Vis","Subcortex",0.0778627929906886,0.198829124924104,-0.12374776023167,928,"sub-004","LSD"
"SomMot","Vis",0.191162846677313,0.248800465353096,-0.0973662976996864,1015,"sub-004","LSD"
"SomMot","SomMot",0.632915779129437,0.632915779129437,NA,595,"sub-004","LSD"
"SomMot","DorsAttn",0.230873276660932,0.301495015288596,-0.100166123156243,910,"sub-004","LSD"
"SomMot","SalVentAttn",0.367145349821322,0.397477883159341,-0.0604838946891754,770,"sub-004","LSD"
"SomMot","Limbic",0.0545491897374695,0.17757879918058,-0.117692263482886,420,"sub-004","LSD"
"SomMot","Cont",0.0471561272975574,0.138739741823659,-0.10532826643118,1050,"sub-004","LSD"
"SomMot","Default",0.066159505853673,0.173863228199879,-0.126661889611892,1610,"sub-004","LSD"
"SomMot","Subcortex",0.132965935266281,0.211270698281032,-0.0986280104699252,1120,"sub-004","LSD"
"DorsAttn","Vis",0.129047252099109,0.223483403802934,-0.104649584144921,754,"sub-004","LSD"
"DorsAttn","SomMot",0.230873276660932,0.301495015288596,-0.100166123156243,910,"sub-004","LSD"
"DorsAttn","DorsAttn",0.321166343879474,0.372542403718629,-0.104521009073529,325,"sub-004","LSD"
"DorsAttn","SalVentAttn",0.172502063888148,0.26289541612829,-0.101224284444676,572,"sub-004","LSD"
"DorsAttn","Limbic",-0.0393652636928168,0.0956600688906478,-0.12842452560957,312,"sub-004","LSD"
"DorsAttn","Cont",0.118273687240644,0.22159607909322,-0.103369508185046,780,"sub-004","LSD"
"DorsAttn","Default",0.029384091823496,0.172180471583481,-0.123294390342024,1196,"sub-004","LSD"
"DorsAttn","Subcortex",0.0636786782091585,0.15391708559355,-0.116148939384198,832,"sub-004","LSD"
"SalVentAttn","Vis",0.118371065277663,0.194207788708397,-0.100815562198973,638,"sub-004","LSD"
"SalVentAttn","SomMot",0.367145349821322,0.397477883159341,-0.0604838946891754,770,"sub-004","LSD"
"SalVentAttn","DorsAttn",0.172502063888148,0.26289541612829,-0.101224284444676,572,"sub-004","LSD"
"SalVentAttn","SalVentAttn",0.400034719609008,0.413516094139846,-0.0313692653778121,231,"sub-004","LSD"
"SalVentAttn","Limbic",0.0862318885776923,0.193999978125735,-0.11864590803562,264,"sub-004","LSD"
"SalVentAttn","Cont",0.0971204856428495,0.206746721723225,-0.119169115272485,660,"sub-004","LSD"
"SalVentAttn","Default",0.0792443341790967,0.205961773784705,-0.133292323783749,1012,"sub-004","LSD"
"SalVentAttn","Subcortex",0.139090229958488,0.202797430036104,-0.0942215690012595,704,"sub-004","LSD"
"Limbic","Vis",0.014828310529048,0.160074026443779,-0.128757454346657,348,"sub-004","LSD"
"Limbic","SomMot",0.0545491897374695,0.17757879918058,-0.117692263482886,420,"sub-004","LSD"
"Limbic","DorsAttn",-0.0393652636928168,0.0956600688906478,-0.12842452560957,312,"sub-004","LSD"
"Limbic","SalVentAttn",0.0862318885776923,0.193999978125735,-0.11864590803562,264,"sub-004","LSD"
"Limbic","Limbic",0.256201217488685,0.299042570735368,-0.104890188447641,66,"sub-004","LSD"
"Limbic","Cont",0.0725635989934461,0.210183040487292,-0.117916290226513,360,"sub-004","LSD"
"Limbic","Default",0.15018559160852,0.23428796201098,-0.137108105686285,552,"sub-004","LSD"
"Limbic","Subcortex",0.197997165152054,0.251445596877625,-0.0795898512291402,384,"sub-004","LSD"
"Cont","Vis",0.0134280609054984,0.125382199784723,-0.106522802179385,870,"sub-004","LSD"
"Cont","SomMot",0.0471561272975574,0.138739741823659,-0.10532826643118,1050,"sub-004","LSD"
"Cont","DorsAttn",0.118273687240644,0.22159607909322,-0.103369508185046,780,"sub-004","LSD"
"Cont","SalVentAttn",0.0971204856428495,0.206746721723225,-0.119169115272485,660,"sub-004","LSD"
"Cont","Limbic",0.0725635989934461,0.210183040487292,-0.117916290226513,360,"sub-004","LSD"
"Cont","Cont",0.282882732140948,0.359557537583155,-0.116921610521988,435,"sub-004","LSD"
"Cont","Default",0.132377104441842,0.268098466928846,-0.133823164470436,1380,"sub-004","LSD"
"Cont","Subcortex",0.175013651464148,0.242673546686352,-0.110334602299064,960,"sub-004","LSD"
"Default","Vis",0.011736329220927,0.144393197336593,-0.132113462141999,1334,"sub-004","LSD"
"Default","SomMot",0.066159505853673,0.173863228199879,-0.126661889611892,1610,"sub-004","LSD"
"Default","DorsAttn",0.029384091823496,0.172180471583481,-0.123294390342024,1196,"sub-004","LSD"
"Default","SalVentAttn",0.0792443341790967,0.205961773784705,-0.133292323783749,1012,"sub-004","LSD"
"Default","Limbic",0.15018559160852,0.23428796201098,-0.137108105686285,552,"sub-004","LSD"
"Default","Cont",0.132377104441842,0.268098466928846,-0.133823164470436,1380,"sub-004","LSD"
"Default","Default",0.209183201797011,0.303038257946862,-0.121153808057921,1035,"sub-004","LSD"
"Default","Subcortex",0.205387100375935,0.248735320140296,-0.0924870300903963,1472,"sub-004","LSD"
"Subcortex","Vis",0.0778627929906886,0.198829124924104,-0.12374776023167,928,"sub-004","LSD"
"Subcortex","SomMot",0.132965935266281,0.211270698281032,-0.0986280104699252,1120,"sub-004","LSD"
"Subcortex","DorsAttn",0.0636786782091585,0.15391708559355,-0.116148939384198,832,"sub-004","LSD"
"Subcortex","SalVentAttn",0.139090229958488,0.202797430036104,-0.0942215690012595,704,"sub-004","LSD"
"Subcortex","Limbic",0.197997165152054,0.251445596877625,-0.0795898512291402,384,"sub-004","LSD"
"Subcortex","Cont",0.175013651464148,0.242673546686352,-0.110334602299064,960,"sub-004","LSD"
"Subcortex","Default",0.205387100375935,0.248735320140296,-0.0924870300903963,1472,"sub-004","LSD"
"Subcortex","Subcortex",0.421736316861366,0.48013616724971,-0.087831005154578,496,"sub-004","LSD"
"Vis","Vis",0.364844428002813,0.448303511548762,-0.116436287112162,406,"sub-004","PLCB"
"Vis","SomMot",0.304883607457083,0.317373334603532,-0.0554817552095821,1015,"sub-004","PLCB"
"Vis","DorsAttn",0.15029177562476,0.234989878794538,-0.129937948576963,754,"sub-004","PLCB"
"Vis","SalVentAttn",0.13736453649594,0.200917882153478,-0.0950458735363725,638,"sub-004","PLCB"
"Vis","Limbic",-0.0195886026438046,0.105640657680242,-0.123726619123802,348,"sub-004","PLCB"
"Vis","Cont",-0.0658817838212394,0.128682328195932,-0.148356587442266,870,"sub-004","PLCB"
"Vis","Default",-0.0678651255745121,0.141591917825518,-0.170604390437767,1334,"sub-004","PLCB"
"Vis","Subcortex",0.108190689907811,0.198935423603484,-0.103982248589266,928,"sub-004","PLCB"
"SomMot","Vis",0.304883607457083,0.317373334603532,-0.0554817552095821,1015,"sub-004","PLCB"
"SomMot","SomMot",0.766605536220646,0.766605536220646,NA,595,"sub-004","PLCB"
"SomMot","DorsAttn",0.218078638614025,0.314642050804773,-0.116106503575523,910,"sub-004","PLCB"
"SomMot","SalVentAttn",0.318011069024151,0.399708418428679,-0.133401403956796,770,"sub-004","PLCB"
"SomMot","Limbic",-0.0533777851925079,0.124196926784859,-0.146025461006786,420,"sub-004","PLCB"
"SomMot","Cont",-0.0965874982609317,0.101094819081884,-0.159667031684393,1050,"sub-004","PLCB"
"SomMot","Default",-0.100302896248712,0.124855692861677,-0.180026837388723,1610,"sub-004","PLCB"
"SomMot","Subcortex",0.204355181356463,0.266716840586684,-0.134691540665313,1120,"sub-004","PLCB"
"DorsAttn","Vis",0.15029177562476,0.234989878794538,-0.129937948576963,754,"sub-004","PLCB"
"DorsAttn","SomMot",0.218078638614025,0.314642050804773,-0.116106503575523,910,"sub-004","PLCB"
"DorsAttn","DorsAttn",0.293281469766095,0.351521240787836,-0.0886630750741603,325,"sub-004","PLCB"
"DorsAttn","SalVentAttn",0.189766423299361,0.258948986025147,-0.121555108966675,572,"sub-004","PLCB"
"DorsAttn","Limbic",-0.0370377807667721,0.121770848286286,-0.148984847148436,312,"sub-004","PLCB"
"DorsAttn","Cont",0.0927959487526869,0.233832174035698,-0.126850631606101,780,"sub-004","PLCB"
"DorsAttn","Default",-0.0893850432194397,0.15931167893028,-0.183757847818353,1196,"sub-004","PLCB"
